id;nomes;valores;data;cpf;file
N0001161;Syon;R$ 48.709,00;27/04/23;109.298.841-67;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001161.png
N0001162;Tábata;R$ 23.999,00;26/08/21;226.121.980-67;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001162.png
N0001163;Tabita;R$ 45.407,00;31/08/23;982.276.025-68;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001163.png
N0001164;Taciana;R$ 98.557,00;19/05/20;862.597.878-98;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001164.png
N0001165;Tadeu;R$ 83.292,00;03/08/21;790.598.215-72;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001165.png
N0001166;Taís;R$ 30.271,00;12/09/23;900.597.238-66;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001166.png
N0001167;Takashi;R$ 16.397,00;01/10/21;997.469.968-19;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001167.png
N0001168;Tales;R$ 70.027,00;29/02/20;181.816.143-56;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001168.png
N0001169;Talita;R$ 58.940,00;23/02/23;085.582.245-79;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001169.png
N0001170;Tamara;R$ 39.688,00;20/12/21;287.059.096-27;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001170.png
N0001171;Tancredo;R$ 5.906,00;05/06/21;329.718.869-30;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001171.png
N0001172;Tânia;R$ 83.822,00;19/07/20;439.310.207-03;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001172.png
N0001173;Tarcísio;R$ 61.290,00;23/01/22;846.788.124-07;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001173.png
N0001174;Tarsila;R$ 41.750,00;20/09/22;013.974.213-12;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001174.png
N0001175;Tarso;R$ 10.589,00;13/12/21;294.335.620-46;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001175.png
N0001176;Tassiana;R$ 88.675,00;28/12/23;163.492.240-94;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001176.png
N0001177;Tatiana;R$ 29.199,00;03/08/23;466.130.763-17;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001177.png
N0001178;Tatiane;R$ 27.660,00;25/07/21;567.549.627-04;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001178.png
N0001179;Ted;R$ 15.490,00;17/08/21;666.511.351-55;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001179.png
N0001180;Telma;R$ 86.106,00;14/01/23;326.555.977-70;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001180.png
N0001181;Telmo;R$ 3.414,00;15/02/22;962.396.131-69;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001181.png
N0001182;Teo;R$ 33.918,00;05/08/24;219.689.698-53;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001182.png
N0001183;Teodora;R$ 89.561,00;07/04/23;751.957.024-03;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001183.png
N0001184;Teodoro;R$ 34.808,00;14/05/21;111.429.554-00;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001184.png
N0001185;Teresa;R$ 64.532,00;24/05/21;982.247.313-32;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001185.png
N0001186;Thaís;R$ 92.826,00;03/05/24;584.966.595-18;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001186.png
N0001187;Thales;R$ 90.482,00;06/11/23;500.010.555-93;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001187.png
N0001188;Thalita;R$ 28.756,00;01/12/21;666.774.099-10;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001188.png
N0001189;Thelma;R$ 98.611,00;19/03/24;705.215.419-64;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001189.png
N0001190;Theo;R$ 87.946,00;09/03/20;226.431.680-20;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001190.png
N0001191;Theodoro;R$ 82.713,00;31/08/22;448.917.821-29;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001191.png
N0001192;Theresa;R$ 39.600,00;19/10/20;904.776.356-44;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001192.png
N0001193;Thiago;R$ 24.959,00;16/02/22;409.608.668-17;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001193.png
N0001194;Thomas;R$ 29.930,00;28/02/24;956.805.588-66;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001194.png
N0001195;Thomaz;R$ 67.841,00;27/02/22;215.978.748-50;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001195.png
N0001196;Tiago;R$ 22.741,00;25/10/21;907.274.741-03;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001196.png
N0001197;Tito;R$ 72.004,00;23/11/23;207.166.473-62;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001197.png
N0001198;Tobias;R$ 40.041,00;23/04/24;767.477.833-95;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001198.png
N0001199;Tomás;R$ 42.874,00;07/12/21;454.023.373-49;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001199.png
N0001200;Tomaz;R$ 35.532,00;03/08/22;122.295.678-02;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001200.png
N0001201;Tomé;R$ 63.838,00;09/11/23;697.614.236-38;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001201.png
N0001202;Trudy;R$ 85.660,00;22/02/23;823.050.129-77;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001202.png
N0001203;Ubaldo;R$ 63.594,00;18/01/20;116.983.692-55;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001203.png
N0001204;Ugo;R$ 13.705,00;11/02/21;482.652.805-13;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001204.png
N0001205;Ulisses;R$ 61.577,00;11/08/22;180.623.070-42;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001205.png
N0001206;Úlrica;R$ 67.091,00;19/03/20;769.078.042-39;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001206.png
N0001207;Ulrika;R$ 6.508,00;26/06/22;805.978.428-50;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001207.png
N0001208;Umberto;R$ 44.973,00;28/10/23;201.892.996-81;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001208.png
N0001209;Urbano;R$ 27.593,00;28/04/21;626.175.267-20;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001209.png
N0001210;Úrsula;R$ 90.533,00;22/07/20;007.777.000-50;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001210.png
N0001211;Vagner;R$ 25.861,00;11/08/21;521.760.278-33;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001211.png
N0001212;Valdemar;R$ 63.784,00;12/06/21;148.721.072-84;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001212.png
N0001213;Valdemir;R$ 35.678,00;18/02/21;901.164.185-08;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001213.png
N0001214;Valdir;R$ 60.592,00;08/10/20;079.474.183-57;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001214.png
N0001215;Valdo;R$ 45.755,00;22/09/22;832.261.033-50;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001215.png
N0001216;Valdomiro;R$ 95.842,00;13/10/22;000.763.382-31;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001216.png
N0001217;Valentim;R$ 17.314,00;21/10/20;961.448.550-76;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001217.png
N0001218;Valentina;R$ 33.026,00;31/05/23;467.427.436-20;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001218.png
N0001219;Valentino;R$ 80.317,00;18/02/22;706.632.782-95;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001219.png
N0001220;Valéria;R$ 92.674,00;27/09/22;097.649.690-97;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001220.png
N0001221;Valério;R$ 96.478,00;08/07/24;485.402.213-22;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001221.png
N0001222;Valmir;R$ 40.143,00;21/12/24;289.309.511-98;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001222.png
N0001223;Valquíria;R$ 57.473,00;24/10/23;956.574.547-40;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001223.png
N0001224;Valter;R$ 85.319,00;27/06/23;735.901.870-69;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001224.png
N0001225;Vanda;R$ 11.388,00;15/05/23;706.979.582-30;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001225.png
N0001226;Vanderlei;R$ 49.378,00;11/03/22;546.543.035-45;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001226.png
N0001227;Vanderley;R$ 37.810,00;30/08/23;805.409.502-38;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001227.png
N0001228;Vando;R$ 99.516,00;12/01/23;519.830.524-34;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001228.png
N0001229;Vanessa;R$ 46.480,00;30/08/23;495.723.075-76;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001229.png
N0001230;Vânia;R$ 26.304,00;30/06/22;037.668.726-64;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001230.png
N0001231;Vera;R$ 40.245,00;01/08/22;428.420.527-73;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001231.png
N0001232;Veridiana;R$ 71.794,00;09/05/24;095.437.755-91;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001232.png
N0001233;Verônica;R$ 62.076,00;20/01/24;291.545.709-30;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001233.png
N0001234;Vicente;R$ 11.452,00;17/01/21;727.327.108-06;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001234.png
N0001235;Victor;R$ 16.377,00;12/02/24;095.376.892-98;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001235.png
N0001236;Victorio;R$ 60.101,00;16/06/20;632.315.233-97;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001236.png
N0001237;Vidal;R$ 11.920,00;21/06/21;279.976.125-99;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001237.png
N0001238;Vilma;R$ 23.726,00;27/01/20;163.659.031-46;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001238.png
N0001239;Vinício;R$ 36.847,00;27/10/23;714.455.994-06;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001239.png
N0001240;Vinícius;R$ 12.889,00;20/08/24;134.687.088-82;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001240.png
N0001241;Violeta;R$ 57.225,00;22/06/21;732.706.576-84;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001241.png
N0001242;Virgínia;R$ 39.285,00;08/03/21;235.412.518-67;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001242.png
N0001243;Vítor;R$ 66.231,00;11/11/20;262.698.303-97;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001243.png
N0001244;Vitória;R$ 79.452,00;21/04/20;330.207.502-29;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001244.png
N0001245;Vitório;R$ 96.662,00;03/08/20;009.166.916-24;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001245.png
N0001246;Vivian;R$ 25.767,00;16/10/20;588.571.714-18;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001246.png
N0001247;Viviana;R$ 23.512,00;29/08/23;871.805.722-50;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001247.png
N0001248;Viviane;R$ 16.844,00;14/09/21;076.337.019-35;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001248.png
N0001249;Vivien;R$ 70.779,00;08/12/22;962.582.713-75;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001249.png
N0001250;Vladimir;R$ 69.732,00;26/04/21;910.958.654-71;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001250.png
N0001251;Wagner;R$ 74.696,00;31/05/22;490.955.703-20;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001251.png
N0001252;Waldemar;R$ 98.764,00;02/11/23;179.692.386-96;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001252.png
N0001253;Waldemir;R$ 69.237,00;25/04/23;621.020.836-32;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001253.png
N0001254;Waldemiro;R$ 32.106,00;24/06/24;238.212.316-88;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001254.png
N0001255;Waldir;R$ 9.094,00;17/10/21;538.559.884-47;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001255.png
N0001256;Waldo;R$ 64.948,00;15/02/23;415.311.507-05;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001256.png
N0001257;Waldomiro;R$ 84.944,00;16/07/23;621.932.990-21;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001257.png
N0001258;Waldyr;R$ 88.661,00;11/11/24;973.413.612-71;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001258.png
N0001259;Wallace;R$ 28.935,00;12/05/23;781.045.400-50;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001259.png
N0001260;Walmir;R$ 83.666,00;01/07/24;038.415.382-82;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001260.png
N0001261;Walquíria;R$ 92.075,00;28/07/22;063.633.816-90;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001261.png
N0001262;Walter;R$ 3.803,00;31/12/21;357.083.838-28;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001262.png
N0001263;Wanda;R$ 58.194,00;04/03/22;436.933.101-30;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001263.png
N0001264;Wanderley;R$ 23.409,00;20/09/24;740.723.812-09;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001264.png
N0001265;Wando;R$ 95.138,00;18/04/24;497.543.582-90;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001265.png
N0001266;Wanessa;R$ 1.336,00;19/03/24;548.850.388-98;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001266.png
N0001267;Wendy;R$ 28.484,00;03/04/23;606.470.833-61;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001267.png
N0001268;Wesley;R$ 68.939,00;19/05/20;625.961.891-35;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001268.png
N0001269;William;R$ 78.508,00;29/09/21;825.065.042-57;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001269.png
N0001270;Wilma;R$ 21.944,00;06/12/22;418.840.202-40;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001270.png
N0001271;Wilson;R$ 51.524,00;18/05/24;152.301.669-83;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001271.png
N0001272;Wilton;R$ 36.782,00;11/02/22;324.894.675-06;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001272.png
N0001273;Wladimir;R$ 48.709,00;30/03/23;762.630.446-24;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001273.png
N0001274;Xavier;R$ 15.384,00;28/11/24;551.132.481-77;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001274.png
N0001275;Xaviera;R$ 21.735,00;08/02/22;110.509.324-71;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001275.png
N0001276;Yasmim;R$ 58.711,00;04/12/22;929.420.911-34;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001276.png
N0001277;Yasmin;R$ 55.347,00;13/12/23;976.829.757-33;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001277.png
N0001278;Yasmina;R$ 50.869,00;04/09/24;200.493.839-06;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001278.png
N0001279;Yasmine;R$ 8.951,00;25/06/24;709.943.558-23;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001279.png
N0001280;Yoko;R$ 13.988,00;19/02/22;170.780.304-86;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001280.png
N0001281;Yolanda;R$ 61.529,00;15/06/23;971.834.994-48;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001281.png
N0001282;Yoná;R$ 72.364,00;21/08/20;014.834.120-91;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001282.png
N0001283;Yone;R$ 72.219,00;16/12/24;841.710.901-30;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001283.png
N0001284;Yoshi;R$ 61.892,00;25/08/20;347.023.635-65;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001284.png
N0001285;Yukio;R$ 33.724,00;04/05/22;359.382.348-91;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001285.png
N0001286;Yumi;R$ 90.071,00;29/05/21;435.975.017-02;file:///media/felipe/novo volume/ubuntu/projects/gerador de assinaturas/assinaturas/N0001286.png
